"N°","Color","Equipo Autonomo","Prioridad","Fecha apertura","Descripción anomalia","Estado actual"
"1830","Roja","Servicios Auxiliares","Alta","2021-06-11T16:53:33.017Z","Perdida de aceite del Corema cae en el pasillo donde es el paso cuando se atiende la maquina con riego caida","Cerrada"
"1831","Roja","Laminadora","Alta","2021-06-12T15:18:43.913Z","Plafón plástico quebrado ","Cerrada"
"1832","Roja","Calandrado","Alta","2021-06-13T14:32:34.449Z"," Poner en condiciones operativa la central hidraulica que comanda el rolo opresor, no se pueden regular las presiones, tiene perdidas de aceite, le falta un mantenimiento total. ","Abierta"
"1833","Roja","Servicios Auxiliares","Alta","2021-06-14T00:28:53.221Z","la caja al lado de senda verde, la misma esta rota y es peligroso al transitar por ahí. ","Cerrada"
"1834","Roja","Laminadora","Alta","2021-06-14T10:22:28.595Z","Micro de seguridad flojo, puerta no cierra","Cerrada"
"1835","Roja","Laminadora","Media","2021-06-17T10:06:20.400Z","SENSOR DE CIERRE DE PUERTA ZONA DESBOBINADOR SECUNDARIO SE CAE Y NO CIERRA CORRECTAMENTE LA PUERTA
","Cerrada"
"1836","Roja","Laminadora","Alta","2021-06-17T10:09:06.306Z","SENSOR PUERTA DE ENTARADA A ZONA GRIS NO FUNCIONA Y SE DEBE ABRIR LA PUERTA MANUALMENTE","Cerrada"
"1837","Roja","Laminadora","Media","2021-06-17T10:11:20.521Z","SENSOR ZONA DESBOBINADOR PRINCIPAL SE CAE Y NO CIERRA LA PUERTA","Cerrada"
"1838","Roja","Laminadora","Alta","2021-06-17T10:23:33.681Z","PUERTA ZONA ROLO LAMINADOR O CERAMICO. EL SENSOR SE CAE Y NO CIERRA LA PUERTA CORRECTAMENTE","Cerrada"
"1839","Roja","Laminadora","Alta","2021-06-17T11:57:06.253Z","Puerta zona gris no funciona correctamente ","Cerrada"
"1840","Roja","Laminadora","Alta","2021-06-19T12:21:32.656Z","cuchilla empalme automatico falla y destruye el aclar en cada empalme (Rx 160).","Abierta"
"1841","Roja","Laminadora","Alta","2021-06-22T07:49:00.589Z","Sensor de seguridad flojo en puerta de acceso a bobinador principal ","Cerrada"
"1842","Roja","Servicios Auxiliares","Alta","2021-06-24T19:29:58.070Z","Se observan deterioradas las protecciones de la senda peatonal que va desde laboratorio de planta hacia laminadora. ","Cerrada"
"1843","Roja","Alimentación y Extrusión","Media","2021-06-26T05:58:03.202Z","Bomba de lubricacion de la caja reductora del planetario pierde aceite","Cerrada"
"1844","Roja","Alimentación y Extrusión","Media","2021-06-26T06:00:20.730Z","Junta rotativa del planetario pierde aceite","Cerrada"
"1845","Roja","Cortadora Euromac","Alta","2021-06-26T07:28:53.625Z","  El problema es en la cortadora de bujes, esta cortando fuera de medida , bujes del mismo ancho los corta con mucha diferencia con una variacion entre 5 y 8mm ","Abierta"
"1846","Roja","Alimentación y Extrusión","Media","2021-06-26T07:33:01.743Z","Se puede escuchar ruido En la bomba de aceite , entre la del rolo inferior o central, controlar primero. ","Cerrada"
"1847","Roja","Calandrado","Alta","2021-06-26T08:03:39.016Z","  Repara o poner en condiciones optimas de trabajo zona de apilacion de las hojas cortadas, los patines no se mueven debido al degaste de los bujes, este problema causa mala apilacion y que se genere mucho sctrap.","Abierta"
"1848","Roja","Calandrado","Alta","2021-06-26T08:12:11.051Z","   Reparar , poner en condiciones de trabajo los patines apiladores, estos no acompañan el movimiento de la barra por tener los bujes o bancadas muy gastados, al no trabajar en forma correcta se dificulta el apilado y se genera mucho scrap. ","Abierta"
"1849","Roja","Alimentación y Extrusión","Alta","2021-06-28T06:49:55.044Z","   La temperatura del tornillo extrusor varia al rededor de 12°c, en otras ocasiones menos , constantemente se esta moviendo, se detecto el problema al comienzo del turno.","Cerrada"
"1850","Roja","Cortadora WT","Alta","2021-06-30T16:06:02.750Z","chapa levantada en zona de porton de entrada a desbobinador wt","Cerrada"
"1851","Roja","Cortadora WT","Alta","2021-07-05T19:04:50.797Z","Chapa despegada del piso en el portón de ingreso de bobinas","Cerrada"
"1852","Roja","Servicios Auxiliares","Alta","2021-07-06T14:27:51.647Z","El operario debe colocar una bobina arriba de una plataforma y subirse a esta para poder acomodar el bolsón big bag,","Cerrada"
"1853","Roja","Cortadora WT","Alta","2021-07-06T19:39:54.357Z","zorrita manual en mal estado,se realiza mucha fuerza para manipular las bobinas madres","Cerrada"
"1854","Roja","Calandrado","Alta","2021-07-07T18:52:17.834Z","CILINDRO HIDRAULICO PIERDE ACEITE","Abierta"
"1855","Roja","Calandrado","Alta","2021-07-07T23:38:44.607Z","3 luces  de iluminación general en sector calandra no funcionan","Abierta"
"1856","Roja","Servicios Auxiliares","Alta","2021-07-08T13:53:44.755Z","Pedida de aceite a altas temperaturas provenientes de la parrilla de estiro. Reporte de incidentes N° 19 y 20. ","Cerrada"
"1857","Roja","Calandrado","Alta","2021-07-12T20:25:37.037Z","NO SUELTA EL MANIPULADOR","Abierta"
"1858","Roja","Cortadora Euromac","Alta","2021-07-20T09:38:22.022Z","PERDIDA DE AIRE EN ACOPLE DE CUERPO DE CUCHILLA n°18","Cerrada"
"1859","Roja","Cortadora Euromac","Alta","2021-07-20T10:10:06.990Z","PERDIDA DE AIRE EN ACOPLE DE MANGUERA DEL CUERPO N|°2 DE CUCHILLA ","Cerrada"
"1860","Roja","Calandrado","Alta","2021-07-20T12:18:02.943Z","bomba de agua 2° par de estiro pierde agua","Abierta"
"1861","Roja","Servicios Auxiliares","Media","2021-07-21T19:59:17.907Z","El stop del manipulador no funciona, cuando esta accionado se mueve lo mismo.","Abierta"
"1862","Roja","Servicios Auxiliares","Media","2021-07-26T17:43:55.523Z","Manguera que viene del turbo y alimenta el silo del extrusor esta pinchada/desacoplada y tiene perdida que cae sobre techo de sala de equipo y sobre extrusor.","Cerrada"
"1863","Roja","Alimentación y Extrusión","Alta","2021-07-29T07:40:29.694Z","SE SALE CARDAN DEL LADO DEL MOTOR","Cerrada"
"1864","Roja","Servicios Auxiliares","Alta","2021-07-29T16:30:04.338Z","Reporte de incidente N° 21 caída de pallet de la cinta trasportadora del robot ","Cerrada"
"1865","Roja","Calandrado","Alta","2021-07-31T08:35:18.991Z","NO FUNCIONA SOPLADOR ","Abierta"
"1866","Roja","Alimentación y Extrusión","Alta","2021-08-01T07:18:05.578Z","NO FUNCIONA TITAN","Cerrada"
"1867","Roja","Cortadora WT","Alta","2021-08-02T00:48:26.007Z","Controlar toda la linea para eliminar todo tipo de riesgo o condicion peligrosa ","Cerrada"
"1868","Roja","Alimentación y Extrusión","Alta","2021-08-02T08:34:12.390Z","perdida de aceite en yunto por buje de bronce ","Cerrada"
"1869","Roja","Calandrado","Alta","2021-08-04T14:03:12.238Z","Luminarias quemadas sobre puesto de trabajo en C43 (laminadores y extrusión)","Abierta"
"1870","Roja","Calandrado","Alta","2021-08-04T14:04:22.373Z","Cableado en riesgo de ser golpeado con máquina.","Abierta"
"1871","Roja","Cortadora Euromac","Alta","2021-08-05T12:34:40.186Z","Al realizar el trabajo de BAyer se debe etiquetar en la bolsa y al no funcionar la selladora el operador saca el ticket directo de la etiquetadora automática 3 con el brazo funcionando. Riego de golpe y atrapamiento con elementos en movimiento.","Abierta"
"1872","Roja","Servicios Auxiliares","Alta","2021-08-05T13:01:59.281Z","Mejorar herramientas calandra","Cerrada"
"1873","Roja","Alimentación y Extrusión","Alta","2021-08-07T21:15:31.985Z","el equipo entex de la camisa del tornillo marca error en las temperaturas
provocando geles y puntos negros","Cerrada"
"1874","Roja","Servicios Auxiliares","Alta","2021-08-13T11:51:40.511Z","Se observa reja protectora lado senda peatonal rota con riesgo de golpe ","Cerrada"
"1875","Roja","Calandrado","Alta","2021-08-15T12:56:31.904Z","se desprende cardan por salirse acople lado caja","Cerrada"
"1876","Roja","Alimentación y Extrusión","Alta","2021-08-15T16:35:14.448Z","perdida de aceite en extremos , se acumula y se ensucia los 
rolos ","Cerrada"
"1877","Roja","Laminadora","Media","2021-08-17T06:56:27.751Z","Cañeria sin proteccion termica ","Cerrada"
"1878","Roja","Servicios Auxiliares","Alta","2021-08-18T12:21:16.687Z","Enchufe costado extrusor roto","Cerrada"
"1879","Roja","Servicios Auxiliares","Alta","2021-08-18T12:24:02.132Z","Acrílicos de la cabina de los costados y el de la parte superior donde va la luz están rotos ","Abierta"
"1880","Roja","Alimentación y Extrusión","Alta","2021-08-18T15:32:36.983Z","CAJA DE TOMA CORRIENTE ROTA","Cerrada"
"1881","Roja","Alimentación y Extrusión","Alta","2021-08-18T16:14:00.508Z","PERDIDA DE AGUA EN LA FOZA DE LOS FLEXIBLES DE ACEITE Y AGUA","Cerrada"
"1882","Roja","Servicios Auxiliares","Alta","2021-08-18T19:13:13.645Z","Pestillo de seguridad de puente grúa roto ","Cerrada"
"1883","Roja","Cortadora WT","Alta","2021-08-19T15:38:47.356Z","mandriles de brazos defectuosos","Cerrada"
"1884","Roja","Servicios Auxiliares","Alta","2021-08-19T15:46:55.336Z","brazos sin mariposas para ajustar ","Cerrada"
"1885","Roja","Planta de Mezclado","Medio","2021-08-20T15:52:53.720Z","Falta de tapa en los toma corriente del tablero eléctrico que se encuentra al frente del detector de metales y el tablero inferior tiene la tapa suelta.","Cerrada"
"1886","Roja","Alimentación y Extrusión","Media","2021-08-20T16:05:00.705Z","Falta de tapa en los toma corriente del tablero eléctrico que se encuentra al frente del detector de metales.","Cerrada"
"1887","Roja","Servicios Auxiliares","Alta","2021-08-20T18:55:47.364Z","Se observan flojos los cilindros neumáticos que elevan el molino para poder hacer la limpieza del mismo. ","Abierta"
"1888","Roja","Calandrado","Alta","2021-08-23T12:20:49.806Z","Se observa tomacorriente rotos con cables expuestos. Los mismo se encuentra al frente de la computadora principal en la parte superior. Estos se utilizan para conectar luz e insectocutor","Cerrada"
"1889","Roja","Alimentación y Extrusión","Alta","2021-08-24T07:54:21.037Z","perdida de aceite en flexible para aceite térmico","Cerrada"
"1890","Roja","Alimentación y Extrusión","Media","2021-08-25T08:25:30.804Z","CUCHILLA Y CONTRACUCHILLA PROVOCAN PELUSAS QUE ARRASTRA EL FILM","Cerrada"
"1891","Roja","Servicios Auxiliares","Alta","2021-08-26T23:29:56.228Z","Faltan tapas en teclas de luz","Cerrada"
"1892","Roja","Servicios Auxiliares","Alta","2021-08-27T11:25:00.519Z","Se observa tablero eléctrico abierto, el mismo se encuentra debajo del semáforo. ","Cerrada"
"1893","Roja","Servicios Auxiliares","Media","2021-08-31T13:07:53.088Z","Sobre la puerta roja que pasa de planta a almacén por el molino, hay un cable colgando que corresponde al enchufe de la trampa UV arriba de la puerta  ","Cerrada"
"1894","Roja","Servicios Auxiliares","Alta","2021-09-02T12:51:10.331Z","Se desprende del piso las brocas que fijan los brazos hidráulicos del volteador de bobinas","Cerrada"
"1895","Roja","Servicios Auxiliares","Alta","2021-09-03T15:06:15.491Z","Se observa pestillo de seguridad fuera de su lugar ","Cerrada"
"1896","Roja","Planta de Mezclado","Alta","2021-09-03T16:02:44.363Z","La escalera de ingreso al silo 1 y 2 no tiene guardahombre. ","Cerrada"
"1897","Roja","Planta de Mezclado","Alta","2021-09-03T16:30:02.420Z","Pérdida de liquidos en balanza W4","Cerrada"
"1898","Roja","Planta de Mezclado","Alta","2021-09-03T17:47:00.825Z","La plataforma saliente del montacargas está mas alta que la del turbo.","Cerrada"
"1899","Roja","Planta de Mezclado","Alta","2021-09-03T18:01:10.722Z","Modificar escaleras del montacarga. No cuentan con ninguna proteccion de seguridad.","Cerrada"
"1900","Roja","Alimentación y Extrusión","Alta","2021-09-03T20:11:16.488Z","mangueras de agua fria de tolva forzadora deterioradas, herrumbradas por condensacion de agua","Abierta"
"1901","Roja","Cortadora WT","Alta","2021-09-03T20:17:27.251Z","perdida de aceite en linea wt","Abierta"
"1902","Roja","Servicios Auxiliares","Alta","2021-09-06T17:38:57.591Z","Se observa que el 6to larguero del rack L de almacén esta deteriorado ","Cerrada"
"1903","Roja","Laminadora","Media","2021-09-08T16:03:29.067Z","Perdida en cilindro debobinador","Cerrada"
"1904","Roja","Planta de Mezclado","Alta","2021-09-10T17:32:59.412Z","Balanza de liquidos con suciedad interna.","Cerrada"
"1905","Roja","Planta de Mezclado","Alta","2021-09-13T11:13:16.402Z","La descarga del compuesto al enfriador esta conectado con caño flexible y cinta en la union con la manguera","Abierta"
"1906","Roja","Planta de Mezclado","Alta","2021-09-13T14:36:17.991Z","Zapatilla en mal estado y mal ubicada. Puede mojarse debido a los equipos de limpieza diarios o ser desconectada accidentalmente por alguien que pase por allí.","Cerrada"
"1907","Roja","Planta de Mezclado","Alta","2021-09-13T16:43:13.078Z","Al rolo de vacío le falta la brida","Abierta"
"1907","Roja","Planta de Mezclado","Alta","2021-09-13T16:43:13.946Z","Al rolo de vacío le falta la brida","Abierta"
"1908","Roja","Planta de Mezclado","Alta","2021-09-13T17:22:53.932Z","Al aspirador del tratador corona le falta la brida","Abierta"
"1909","Roja","Servicios Auxiliares","Alta","2021-09-13T17:31:34.485Z","Colocar un bobinador de refile para aumentar la seguridad y la productividad del proceso.","Abierta"
"1910","Roja","Cortadora Euromac","Alta","2021-09-15T12:54:27.671Z","Remover restos de alimentos y ordenar el estante debajo de la impresora.","Cerrada"
"1911","Roja","Planta de Mezclado","Alta","2021-09-17T17:49:01.125Z","Tablero eléctrico detrás del molino de refile abierto.","Cerrada"
"1912","Roja","Planta de Mezclado","Alta","2021-09-20T18:09:57.613Z","El manómetro de la centralina del gofrador tiene el manómetro de presión general sin indicar el valor.","Abierta"
"1913","Roja","Planta de Mezclado","Alta","2021-09-20T18:55:28.419Z","El sensor de hojas cortadas esta sujeto con una cinta de PVC.","Cerrada"
"1914","Roja","Servicios Auxiliares","Alta","2021-09-21T12:00:36.095Z","Se observa tablero eléctrico abierto. El mismo se encuentra al lado del rolo aplicador ","Cerrada"
"1915","Roja","Laminadora","Alta","2021-09-22T16:41:05.780Z","PLATAFORMA METAKLICA SUELTA/FLOJA EN LA BASE
","Cerrada"
"1916","Roja","Alimentación y Extrusión","Alta","2021-09-23T15:55:58.676Z","Potenciometro del tornillo de alimentacion forzada con fallas ","Cerrada"
"1917","Roja","Servicios Auxiliares","Alta","2021-09-23T18:10:41.733Z","Se observa falta de protección de cadena del motor de la descarga del E2059. Riesgo de atrapamiento","Cerrada"
"1918","Roja","Planta de Mezclado","Alta","2021-09-23T18:55:10.383Z","La tolva donde apoya el bolson de resina tiene una diferencia entre la boca por debajo de la plataforma y la plataforma con posible riego de atrapamiento de la mano. Para desatar el bolson tiene una puerta para abrir y desatarlo.","Abierta"
"1919","Roja","Servicios Auxiliares","Alta","2021-09-24T14:37:19.907Z","Para realizar el vaciado de las tolvas a los bolsones, se deber elevar la tolva a una altura de 3 m aproximado y con el bolsón debajo de esta. Para sujetar el bolsón se están colocando largueros de madera con el riesgo de que estos se partan y el bolsón caiga. ","Abierta"
"1920","Roja","Planta de Mezclado","Alta","2021-09-24T17:49:54.249Z","Pérdida de aceite motor. (Al principio de la cinta de transporte)","Abierta"
"1921","Roja","Planta de Mezclado","Alta","2021-09-24T19:46:34.314Z","En el tornillo del equipo de dosificación de E2059 o W7 tiene dos perdidas de compuesto
En la cola el tornillo y en la parte superior en la tapa con el silo","Abierta"
"1922","Roja","Planta de Mezclado","Media","2021-09-27T10:29:52.873Z","Punto de contaminación/incrustaciones en la uniones T de las descargas de las tolvas de aditivos líquidos","Abierta"
"1923","Roja","Planta de Mezclado","Media","2021-09-27T10:33:21.655Z","Sala de líquidos no atemperada","Cerrada"
"1924","Roja","Planta de Mezclado","Media","2021-09-27T10:36:53.697Z","Mantas calefactoras sucias con derrames de líquidos","Abierta"
"1925","Roja","Calandrado","Alta","2021-09-27T10:39:59.738Z","Poca visibilidad zona de tren de frío","Abierta"
"1926","Roja","Cortadora WT","Alta","2021-09-27T19:07:36.491Z","Brazo chico 9 con Juego.","Cerrada"
"1927","Roja","Cortadora WT","Alta","2021-09-27T19:09:11.984Z","EL brazo chico 10 tiene juego.","Cerrada"
"1928","Roja","Cortadora WT","Alta","2021-09-27T19:11:02.950Z","El brazo medianoBMD02 le falta el plato, el inserto, los picos de aire y el pulsador para apertura de platos","Cerrada"
"1929","Roja","Calandrado","Alta","2021-09-27T20:40:47.992Z","Controlar los 2 antiestática , que se encuentran antes de entrar a los bobinadores. En calandra.","Cerrada"
"1930","Roja","Alimentación y Extrusión","Alta","2021-09-27T20:43:10.566Z","Controlar cuchillas de Molino de refil. ","Cerrada"
"1931","Roja","Calandrado","Alta","2021-09-27T20:46:45.600Z","Se observa como que se cortara la conexión y grafica valores erróneos. ","Abierta"
"1932","Roja","Alimentación y Extrusión","Alta","2021-09-27T23:40:35.924Z","Espárragos se salen en la operatoria de armado y desarme de junto.","Cerrada"
"1933","Roja","Servicios Auxiliares","Baja","2021-09-28T14:42:46.425Z","Manguera de aire del opresor de PE esta pinchada","Cerrada"
"1934","Roja","Planta de Mezclado","Alta","2021-09-28T15:30:43.193Z","Cañería Camisa de Extrusor con bajo caudal de aceite. Revisar caudal por tramos.","Abierta"
"1935","Roja","Planta de Mezclado","Alta","2021-09-28T16:44:18.950Z","Reflector zona del extrusor, falta de iluminación, enchufe  extrusor, iluminación área del yunto","Cerrada"
"1936","Roja","Planta de Mezclado","Alta","2021-09-28T16:48:54.452Z","El yunto esta armado desplazado con respecto a la posición para el soporte de la cadena que lo sujeta","Cerrada"
"1937","Roja","Planta de Mezclado","Alta","2021-09-28T16:57:19.710Z","Se acumula material EN  caño de N2 INSTALADO EN CABINA DE VACIO, ","Cerrada"
"1938","Roja","Servicios Auxiliares","Baja","2021-09-28T17:16:39.865Z","No funciona correctamente el sistema DOK LOK con el semáforo que se encuentra afuera. Dock de carga ","Cerrada"
"1939","Roja","Servicios Auxiliares","Alta","2021-09-29T12:53:36.584Z","RACK A Se observa largueros en mal estado ","Cerrada"
"1940","Roja","Servicios Auxiliares","Alta","2021-09-29T12:54:59.876Z","RACK C Se observa la 2da columna golpeada y en mal estado
","Cerrada"
"1941","Roja","Servicios Auxiliares","Alta","2021-09-29T12:56:08.152Z","RACK D se observa golpeadas las columnas 3 y 4 ","Cerrada"
"1942","Roja","Servicios Auxiliares","Alta","2021-09-29T12:57:12.243Z","RACK E se observa la segunda columna golpeada 
","Cerrada"
"1943","Roja","Servicios Auxiliares","Alta","2021-09-29T12:58:41.095Z","RACK I se observa que la protección de la columna no está asegurada al suelo
","Cerrada"
"1944","Roja","Servicios Auxiliares","Alta","2021-09-29T12:59:49.845Z","RACK L se observa larguero en mal estado y una tarima mal estibada con riesgo de caerse 
","Cerrada"
"1945","Roja","Servicios Auxiliares","Alta","2021-09-29T13:01:17.778Z","RACK P se observa columna golpeada, larguero en mal estado y tarima rota 
","Cerrada"
"1946","Roja","Cortadora WT","Media","2021-09-29T14:44:30.356Z","Brazo Chico n°1 Juego Cilindro neumáticos lado derecho","Cerrada"
"1947","Roja","Cortadora WT","Media","2021-09-29T14:46:21.813Z","Brazo chico 2: cilindro c/ juego Derecho / Plato frenado Derecho-Izquierdo","Cerrada"
"1948","Roja","Cortadora WT","Media","2021-09-29T14:47:28.781Z","Brazo chico n°3 plato frenado","Cerrada"
"1949","Roja","Cortadora WT","Media","2021-09-29T14:48:36.185Z","Brazo chico n°4 cilindro neumático derecho con juego","Cerrada"
"1950","Roja","Cortadora WT","Media","2021-09-29T14:49:40.892Z","Brazo chico n°5 cilindros neumáticos Derecho/Izquierdo con juego","Cerrada"
"1951","Roja","Cortadora WT","Media","2021-09-29T14:53:57.106Z","Brazo chico n°6 cilindro neumático con juego","Cerrada"
"1952","Roja","Cortadora WT","Media","2021-09-29T14:55:13.331Z","Brazo chico n°7 plato lado derecho oscila al girar / cilindros neumáticos derecho e izquierdo con juego","Cerrada"
"1953","Roja","Cortadora WT","Media","2021-09-29T14:57:59.245Z","Brazo chico n°10; brazo izquierdo con juego en el eje / plato derecho gira defectuoso","Cerrada"
"1954","Roja","Cortadora WT","Media","2021-09-29T14:59:26.738Z","Brazo chico n°12 falta espárrago lado izquierdo ","Cerrada"
"1955","Roja","Cortadora WT","Media","2021-09-29T15:01:11.182Z","Brazo mediano n°1: Cables ficha expuestos / plato giro defectuoso","Abierta"
"1956","Roja","Cortadora WT","Media","2021-09-29T15:02:29.535Z","Brazo mediano n°2: cilindro neumático con movimiento","Cerrada"
"1957","Roja","Cortadora WT","Media","2021-09-29T15:37:35.084Z","Brazo mediano n°3: platos frenados Derecho e izquierdo","Cerrada"
"1957","Roja","Cortadora WT","Media","2021-09-29T15:37:35.103Z","Brazo mediano n°3: platos frenados Derecho e izquierdo","Cerrada"
"1957","Roja","Cortadora WT","Media","2021-09-29T15:37:37.115Z","Brazo mediano n°3: platos frenados Derecho e izquierdo","Cerrada"
"1958","Roja","Cortadora WT","Media","2021-09-29T15:39:30.705Z","Brazo mediano n°4: Falta plato izquierdo / rodamiento lineal izquierdo roto","Cerrada"
"1959","Roja","Cortadora Euromac","Media","2021-09-29T15:40:35.819Z","Bolsa colectora de polvos rota","Abierta"
"1960","Roja","Cortadora WT","Media","2021-09-30T11:37:17.743Z","Brazo Grande n°1: no expanden los platos / no responden los brazos a los comandos neumáticos","Abierta"
"1961","Roja","Planta de Mezclado","Alta","2021-09-30T12:19:19.351Z","El patín del lado SUR del extractor de refile de la selladora esta roto.","Cerrada"
"1962","Roja","Planta de Mezclado","Alta","2021-09-30T12:40:42.054Z","Reparar Cilindro de dock de Carga N°2
","Abierta"
"1963","Roja","Planta de Mezclado","Alta","2021-09-30T14:08:40.583Z","Revisando falla con A.Castro quine realiza el pedido","Abierta"
"1964","Roja","Planta de Mezclado","Alta","2021-09-30T14:14:06.662Z","Las hojas se desacomodan provocando scrap durante corte en hojas","Abierta"
"1964","Roja","Servicios Auxiliares","Alta","2021-09-30T14:16:01.748Z","Reporte N° 22 - Tomas Martínez: Informa que se dirigió al puesto de empaque de WT para solicitar la sunchadora al otro operario, cuando llego al puesto de empaque de WT apoyo su mano derecha en la protección de la cinta trasportadora, sin darse cuenta de que estaba colocando la mano cerca de la cadena de transmisión hasta que el dedo meñique quedo atrapado entre la cadena y la rueda dentada.","Abierta"
"1965","Roja","Servicios Auxiliares","Alta","2021-09-30T14:22:42.708Z","Reporte de Incidente N° 22 - Tomas Martínez: Informa que se dirigió al puesto de empaque de WT para solicitar la sunchadora al otro operario, cuando llego al puesto de empaque de WT apoyo su mano derecha en la protección de la cinta trasportadora, sin darse cuenta de que estaba colocando la mano cerca de la cadena de transmisión hasta que el dedo meñique quedo atrapado entre la cadena y la rueda dentada.","Abierta"
"1965","Roja","Planta de Mezclado","Alta","2021-09-30T14:44:19.188Z","No se puede producir films de 140 micrones sin problema.","Abierta"
"1966","Roja","Calandrado","Alta","2021-10-01T12:31:50.644Z","El registro del medidor de espesor tiene un cp de 0.6 y el CD spread valores de 12.5 para arriba. Fuera del estándar habitual","Cerrada"
"1967","Roja","Planta de Mezclado","Alta","2021-10-01T14:40:58.104Z","Tablero eléctrico abierto detrás de OCS.","Cerrada"
"1968","Roja","Oficina","Alta","2021-10-01T18:07:03.271Z","Colocar defensa en la franja sanitaria, donde colocan los pallet p abastecer a corte, se necesita poner trampa de rastreros en esa pared, actualmente obstruida con pallet","Abierta"
"1969","Roja","Alimentación y Extrusión","Alta","2021-10-02T17:54:32.976Z","se para maquina en reiteradas oportunidades y  acusa falla","Cerrada"
"1970","Roja","Calandrado","Alta","2021-10-04T16:00:07.496Z","Perdida de agua en fosa carro del extrusor.","Cerrada"
"1971","Roja","Calandrado","Alta","2021-10-04T16:45:06.714Z","Soporte que agarra la estantería ""I"" - ""G"" está doblado.","Cerrada"
"1972","Roja","Servicios Auxiliares","Alta","2021-10-04T17:14:10.842Z","Manguera para lavado de rolo sin sistema de sujeción.","Cerrada"
"1973","Roja","Planta de Mezclado","Media","2021-10-04T17:18:47.484Z","Mangueras de descarga de rolos de frio sujetadas con un trapo.","Abierta"
"1974","Roja","Servicios Auxiliares","Alta","2021-10-04T17:30:02.674Z","Sistema de refrigeración con pérdidas de líquido.","Cerrada"
"1975","Roja","Calandrado","Alta","2021-10-05T12:02:04.564Z","Se observa que el primer peldaño de la escalera que va hacia laminación le falta el antideslizante. ","Cerrada"
"1976","Roja","Planta de Mezclado","Alta","2021-10-05T18:21:23.855Z","Se observa que una de las protecciones del portón que va hacia almacén no esta asegurada al suelo","Cerrada"
"1977","Roja","Calandrado","Alta","2021-10-12T19:29:07.525Z","Eslinga le falta pestillo de seguridad ","Cerrada"
"1978","Roja","Calandrado","Alta","2021-10-12T19:31:45.494Z","Esta partido el acrílico de la mascara facial ","Cerrada"
"1979","Roja","Planta de Mezclado","Alta","2021-10-13T13:34:05.577Z","Dispositivo electrónico de presión diferencial de filtro sucio desconectado.","Abierta"
"1980","Roja","Planta de Mezclado","Alta","2021-10-13T18:29:38.949Z","Válvula a cuchillas derrama scrap al operarla.","Abierta"
"1981","Roja","Planta de Mezclado","Alta","2021-10-13T19:48:36.417Z","Se verificó pérdida de grasa en rodamiento superior de transitube","Abierta"
"1982","Roja","Planta de Mezclado","Alta","2021-10-13T20:00:10.160Z","alta de vacío por conducto de aspiración tapado.","Cerrada"
"1983","Roja","Alimentación y Extrusión","Media","2021-10-13T22:01:02.143Z","cables termocuplas de cabezal, desordenados, desorganizados con riesgo permanente de daño al desarmar y armar.","Cerrada"
"1984","Roja","Calandrado","Alta","2021-10-18T17:48:49.212Z","El cilindro LO presenta perdida de aceite.","Cerrada"
"1985","Roja","Alimentación y Extrusión","Alta","2021-10-20T03:07:08.815Z","VENTOLA DE MOTOR BOBINADOR B HACE RUIDO ","Cerrada"
"1986","Roja","Planta de Mezclado","Alta","2021-10-22T13:35:47.533Z","Remover caño inferior de la puerta de ingreso a la embolsadora. Existe  riesgo de accidente.","Cerrada"
"1987","Roja","Planta de Mezclado","Alta","2021-10-22T13:59:22.044Z","El operador al cerrar el turbo debe utilizar un caño para levantar la tapa para evitar que al girar corte el burlete de la tapa del turbo.","Abierta"
"1987","Roja","Servicios Auxiliares","Alta","2021-10-22T13:59:40.419Z","Bandejas portacables de la embolsadora sobresalen del piso y  pueden causar un accidente, principialmente por tropizo al ingresar a esta. Hacer que la conexión quede al nivel del piso, por ejemplo.","Abierta"
"1988","Roja","Calandrado","Alta","2021-10-22T14:13:50.232Z","
El 3° par de estiro esta con limitación de corriente. ","Cerrada"
"1989","Roja","Planta de Mezclado","Alta","2021-10-27T17:21:01.698Z","Se detecta pérdida en junta de goma de descarga desde transitube a silo compuesto.","Cerrada"
"1989","Roja","Planta de Mezclado","Alta","2021-10-27T17:21:02.693Z","Se detecta pérdida en junta de goma de descarga desde transitube a silo compuesto.","Abierta"
"1990","Roja","Alimentación y Extrusión","Media","2021-10-29T19:15:20.073Z","PIERDE AIRE ROTURA MANGUERA","Cerrada"
"1991","Roja","Servicios Auxiliares","Alta","2021-11-01T13:30:04.678Z","Colocar cinta antideslizante en sector montacarga para minimizar la fuerza que se hace al mover el carro.","Cerrada"
"1992","Roja","Cortadora WT","Media","2021-11-03T12:31:36.185Z","Se detecta que en los rolos de transporte para empaque de la WT, la red naranja de contención está caída en el piso. ","Cerrada"
"1993","Roja","Alimentación y Extrusión","Alta","2021-11-08T16:01:06.061Z","COMANDO DE TITAN BOTON DE APAGADO SALIDO CABLE CORTADO","Cerrada"
"1994","Roja","Alimentación y Extrusión","Alta","2021-11-08T16:05:07.158Z","NO ARRNCA BOBINADOR
","Cerrada"
"1995","Roja","Planta de Mezclado","Alta","2021-11-17T11:14:32.274Z","Porton que da al almacen se encuentra roto lo cual implica entrada de insectos y otras contaminaciones.","Abierta"
"1996","Roja","Planta de Mezclado","Alta","2021-11-17T17:24:46.845Z","Pallet de aditivos k175 bolsas rotas.","Cerrada"
